Station Id,Today Gen Power,Total Gen Power,Created At
82647,44.79,851.22,2021-07-13
84351,0,0,2021-07-13
286626,0,0,2021-07-13
151873,0,0,2021-07-13
281659,0,0,2021-07-13
286556,0,0,2021-07-13
106907,0,0,2021-07-13
75608,13.3,273.84,2021-07-13
108029,0,0,2021-07-13
1194733,21.32,191.59,2021-07-13
84328,0,603.61,2021-07-13
296487,10.11,748.91,2021-07-13
108029,0,0,2021-07-14
286626,0,0,2021-07-14
84351,0,0,2021-07-14
106907,0,0,2021-07-14
281460,0,0,2021-07-14
90672,0,0,2021-07-14
151873,0,0,2021-07-14
281659,0,0,2021-07-14
286556,0,0,2021-07-14
1194733,23.39,214.98,2021-07-14
132948,0,0,2021-07-14
75608,12.99,284.79,2021-07-14
296487,29.58,768.12,2021-07-14
82647,45.55,864.63,2021-07-14
84328,0,597.71,2021-07-14
84351,0,0,2021-07-15
151873,0,0,2021-07-15
1194733,23.65,238.63,2021-07-15
90672,0,0,2021-07-15
286556,0,0,2021-07-15
108029,0,0,2021-07-15
75608,12.41,286.23,2021-07-15
281659,0,0,2021-07-15
106907,0,0,2021-07-15
132948,0,0,2021-07-15
286626,0,0,2021-07-15
281460,0,0,2021-07-15
296487,32.08,792.66,2021-07-15
82647,50.44,899.65,2021-07-15
84328,0,576.31,2021-07-15
151873,0,0,2021-07-16
84351,0,0,2021-07-16
1194733,23.63,262.26,2021-07-16
106907,0,0,2021-07-16
75608,13.59,286.49,2021-07-16
108029,0,0,2021-07-16
286556,0,0,2021-07-16
132948,0,0,2021-07-16
286626,0,0,2021-07-16
90672,0,0,2021-07-16
281659,0,0,2021-07-16
281460,0,0,2021-07-16
84328,0,551.06,2021-07-16
82647,42.93,914.47,2021-07-16
296487,30.41,794.48,2021-07-16
151873,0,0,2021-07-17
1194733,11.07,273.33,2021-07-17
132948,0,0,2021-07-17
90672,0,0,2021-07-17
286626,0,0,2021-07-17
281460,0,0,2021-07-17
84351,0,0,2021-07-17
106907,0,0,2021-07-17
286556,0,0,2021-07-17
281659,0,0,2021-07-17
108029,0,0,2021-07-17
75608,4.23,287.64,2021-07-17
82647,16.34,928.46,2021-07-17
296487,27.43,809.94,2021-07-17
84328,0,527.02,2021-07-17
281659,0,0,2021-07-18
286556,0,0,2021-07-18
106907,0,0,2021-07-18
90672,0,0,2021-07-18
84351,0,0,2021-07-18
151873,0,0,2021-07-18
281460,0,0,2021-07-18
1194733,5.32,278.65,2021-07-18
132948,0,0,2021-07-18
286626,0,0,2021-07-18
75608,5.16,290.63,2021-07-18
296487,25.16,804.27,2021-07-18
108029,0,0,2021-07-18
84328,0,498.64,2021-07-18
82647,17.49,925.8,2021-07-18
286556,0,0,2021-07-19
84351,0,0,2021-07-19
90672,0,0,2021-07-19
106907,0,0,2021-07-19
281460,0,0,2021-07-19
281659,0,0,2021-07-19
151873,0,0,2021-07-19
82647,44.9,963.98,2021-07-19
132948,0,0,2021-07-19
286626,0,0,2021-07-19
1194733,10.35,289,2021-07-19
75608,7.65,294.98,2021-07-19
108029,0,0,2021-07-19
84328,0,467.84,2021-07-19
296487,25.1,798.84,2021-07-19
90672,0,0,2021-07-20
286556,0,0,2021-07-20
286626,0,0,2021-07-20
132948,0,0,2021-07-20
281659,0,0,2021-07-20
106907,0,0,2021-07-20
281460,0,0,2021-07-20
84351,0,0,2021-07-20
75608,8.96,295.63,2021-07-20
1194733,2.84,291.84,2021-07-20
108029,0,0,2021-07-20
84328,0,446.75,2021-07-20
82647,26.1,963.68,2021-07-20
296487,22.07,792.66,2021-07-20
151873,0,0,2021-07-20
90672,0,0,2021-07-21
281659,0,0,2021-07-21
286626,0,0,2021-07-21
108029,0,0,2021-07-21
84351,0,0,2021-07-21
281460,0,0,2021-07-21
132948,0,0,2021-07-21
1194733,20.61,312.45,2021-07-21
106907,0,0,2021-07-21
151873,0,0,2021-07-21
84328,0,411.45,2021-07-21
75608,4.62,292.22,2021-07-21
286556,0,0,2021-07-21
82647,23.47,974.99,2021-07-21
296487,23.32,784.59,2021-07-21
84351,0,0,2021-07-22
281659,0,0,2021-07-22
281460,0,0,2021-07-22
75608,8.78,289.46,2021-07-22
84328,0,390.97,2021-07-22
1194733,23.53,335.98,2021-07-22
286626,0,0,2021-07-22
132948,0,0,2021-07-22
151873,0,0,2021-07-22
286556,0,0,2021-07-22
90672,0,0,2021-07-22
106907,0,0,2021-07-22
82647,34.24,1009.23,2021-07-22
296487,24.9,778.7,2021-07-22
108029,0,0,2021-07-22
84351,0,0,2021-07-23
90672,0,0,2021-07-23
106907,0,0,2021-07-23
1194733,19.48,355.46,2021-07-23
132948,0,0,2021-07-23
286626,0,0,2021-07-23
286556,0,0,2021-07-23
281460,0,0,2021-07-23
281659,0,0,2021-07-23
108029,0,0,2021-07-23
82647,40.26,1023.15,2021-07-23
84328,0,361.64,2021-07-23
151873,0,0,2021-07-23
75608,12.42,291.74,2021-07-23
296487,24.27,778.38,2021-07-23
286626,0,0,2021-07-24
132948,0,0,2021-07-24
108029,0,0,2021-07-24
90672,0,0,2021-07-24
286556,0,0,2021-07-24
106907,0,0,2021-07-24
151873,0,0,2021-07-24
281460,0,0,2021-07-24
281659,0,0,2021-07-24
84351,0,0,2021-07-24
1194733,25.12,380.58,2021-07-24
75608,9.32,294.49,2021-07-24
296487,32.31,782.17,2021-07-24
84328,0,343.48,2021-07-24
82647,30.22,1020.19,2021-07-24
281460,0,0,2021-07-25
106907,0,0,2021-07-25
90672,0,0,2021-07-25
286626,0,0,2021-07-25
84351,0,0,2021-07-25
281659,0,0,2021-07-25
151873,0,0,2021-07-25
132948,0,0,2021-07-25
286556,0,0,2021-07-25
1194733,18.68,399.26,2021-07-25
82647,31.49,1029.38,2021-07-25
84328,0,340.43,2021-07-25
108029,0,0,2021-07-25
75608,9.85,296.31,2021-07-25
296487,31.67,783.56,2021-07-25
84351,0,0,2021-07-26
151873,0,0,2021-07-26
286626,0,0,2021-07-26
286556,0,0,2021-07-26
106907,0,0,2021-07-26
108029,0,0,2021-07-26
90672,0,0,2021-07-26
132948,0,0,2021-07-26
84328,0,316.16,2021-07-26
281460,0,0,2021-07-26
281659,0,0,2021-07-26
75608,10.27,294.1,2021-07-26
296487,22.56,782.45,2021-07-26
1194733,7.46,406.72,2021-07-26
82647,41.11,1052.77,2021-07-26
108029,0,0,2021-07-27
106907,0,0,2021-07-27
286556,0,0,2021-07-27
281460,0,0,2021-07-27
132948,0,0,2021-07-27
84351,0,0,2021-07-27
151873,0,0,2021-07-27
90672,0,0,2021-07-27
281659,0,0,2021-07-27
1194733,4.5,411.22,2021-07-27
296487,27.47,780.42,2021-07-27
84328,0,302.13,2021-07-27
286626,0,0,2021-07-27
82647,21.29,1047.13,2021-07-27
75608,8.16,289.75,2021-07-27
151873,0,0,2021-07-28
281460,0,0,2021-07-28
84351,0,0,2021-07-28
84328,0,283.39,2021-07-28
106907,0,0,2021-07-28
90672,0,0,2021-07-28
296487,15.37,766.1,2021-07-28
286626,0,0,2021-07-28
281659,0,0,2021-07-28
1194733,2.06,413.28,2021-07-28
132948,0,0,2021-07-28
286556,0,0,2021-07-28
82647,31.05,1034.5,2021-07-28
75608,5.06,285.56,2021-07-28
108029,0,0,2021-07-28
281659,0,0,2021-07-29
286626,0,0,2021-07-29
281460,0,0,2021-07-29
84351,0,0,2021-07-29
286556,0,0,2021-07-29
1194733,18.74,432.02,2021-07-29
90672,0,0,2021-07-29
132948,0,0,2021-07-29
84328,0,249.87,2021-07-29
106907,0,0,2021-07-29
151873,0,0,2021-07-29
108029,0,0,2021-07-29
82647,34.42,1041.3,2021-07-29
296487,16.72,753.07,2021-07-29
75608,5.28,281.85,2021-07-29
132948,0,0,2021-07-30
286626,0,0,2021-07-30
286556,0,0,2021-07-30
106907,0,0,2021-07-30
281659,0,0,2021-07-30
90672,0,0,2021-07-30
151873,0,0,2021-07-30
281460,0,0,2021-07-30
84351,0,0,2021-07-30
84328,0,223.12,2021-07-30
108029,0,0,2021-07-30
82647,34.21,1048.33,2021-07-30
296487,19.06,747.21,2021-07-30
1194733,17.93,449.95,2021-07-30
75608,7.56,277.98,2021-07-30
151873,0,0,2021-07-31
281659,0,0,2021-07-31
132948,0,0,2021-07-31
106907,0,0,2021-07-31
296487,31.4,749.45,2021-07-31
84351,0,0,2021-07-31
286556,0,0,2021-07-31
286626,0,0,2021-07-31
281460,0,0,2021-07-31
90672,0,0,2021-07-31
108029,0,0,2021-07-31
75608,11.23,277.02,2021-07-31
84328,0,213.75,2021-07-31
82647,14.02,1027.95,2021-07-31
1194733,17.25,467.2,2021-07-31
84351,0,0,2021-08-01
286626,0,0,2021-08-01
151873,0,0,2021-08-01
90672,0,0,2021-08-01
286556,0,0,2021-08-01
281659,0,0,2021-08-01
106907,0,0,2021-08-01
132948,0,0,2021-08-01
281460,0,0,2021-08-01
75608,2.66,270.11,2021-08-01
108029,0,0,2021-08-01
82647,19.36,1027.7,2021-08-01
84328,0,186.89,2021-08-01
296487,22.18,744.86,2021-08-01
1194733,15.61,462.35,2021-08-01
281460,0,0,2021-08-02
90672,0,0,2021-08-02
286556,0,0,2021-08-02
281659,0,0,2021-08-02
106907,0,0,2021-08-02
82647,39.91,1020.95,2021-08-02
296487,25.73,740.81,2021-08-02
84351,0,0,2021-08-02
132948,0,0,2021-08-02
151873,0,0,2021-08-02
286626,0,0,2021-08-02
84328,0,156.59,2021-08-02
108029,0,0,2021-08-02
1194733,19.36,456.24,2021-08-02
75608,7.51,268.41,2021-08-02
151873,0,0,2021-08-03
286626,0,0,2021-08-03
281460,0,0,2021-08-03
1194733,15.07,446.03,2021-08-03
84351,0,0,2021-08-03
281659,0,0,2021-08-03
90672,0,0,2021-08-03
106907,0,0,2021-08-03
132948,0,0,2021-08-03
75608,11.72,270.29,2021-08-03
84328,0,122.61,2021-08-03
108029,0,0,2021-08-03
296487,29.4,770.21,2021-08-03
82647,43.37,1024.35,2021-08-03
286556,0,0,2021-08-03
106907,0,0,2021-08-04
286626,0,0,2021-08-04
132948,0,0,2021-08-04
84351,0,0,2021-08-04
286556,0,0,2021-08-04
296487,27.3,768.14,2021-08-04
90672,0,0,2021-08-04
84328,0,95.55,2021-08-04
281460,0,0,2021-08-04
151873,0,0,2021-08-04
281659,0,0,2021-08-04
75608,11.46,270.66,2021-08-04
108029,0,0,2021-08-04
82647,25.56,1017.98,2021-08-04
1194733,25.65,454.12,2021-08-04
281460,0,0,2021-08-05
90672,0,0,2021-08-05
75608,11.49,272.03,2021-08-05
1194733,24.47,462.8,2021-08-05
84351,0,0,2021-08-05
151873,0,0,2021-08-05
106907,0,0,2021-08-05
286626,0,0,2021-08-05
286556,0,0,2021-08-05
281659,0,0,2021-08-05
132948,0,0,2021-08-05
108029,0,0,2021-08-05
82647,43.11,1012.37,2021-08-05
296487,24.38,762.24,2021-08-05
84328,0,67.76,2021-08-05
106907,0,0,2021-08-06
151873,0,0,2021-08-06
82647,34.75,1005.49,2021-08-06
1194733,22.41,469.87,2021-08-06
286626,0,0,2021-08-06
132948,0,0,2021-08-06
281460,0,0,2021-08-06
90672,0,0,2021-08-06
84351,0,0,2021-08-06
281659,0,0,2021-08-06
286556,0,0,2021-08-06
108029,0,0,2021-08-06
84328,0.73,55.32,2021-08-06
75608,10.69,272.88,2021-08-06
296487,28.85,760.69,2021-08-06
286556,0,0,2021-08-07
281659,0,0,2021-08-07
90672,0,0,2021-08-07
82647,26.36,1017.85,2021-08-07
106907,0,0,2021-08-07
281460,0,0,2021-08-07
84351,0,0,2021-08-07
151873,0,0,2021-08-07
132948,0,0,2021-08-07
286626,0,0,2021-08-07
84328,10.93,35.96,2021-08-07
296487,26.59,763.74,2021-08-07
75608,6.97,274,2021-08-07
1194733,25.96,485.78,2021-08-07
108029,0,0,2021-08-07
106907,0,0,2021-08-08
90672,0,0,2021-08-08
281659,0,0,2021-08-08
132948,0,0,2021-08-08
281460,0,0,2021-08-08
108029,0,0,2021-08-08
296487,30.73,769.04,2021-08-08
82647,22.4,1002.77,2021-08-08
151873,0,0,2021-08-08
286556,0,0,2021-08-08
286626,0,0,2021-08-08
84351,0,0,2021-08-08
84328,13.56,27.7,2021-08-08
75608,10.85,273.56,2021-08-08
1194733,19.24,487.75,2021-08-08
132948,0,0,2021-08-09
90672,0,0,2021-08-09
281460,0,0,2021-08-09
281659,0,0,2021-08-09
84351,0,0,2021-08-09
106907,0,0,2021-08-09
151873,0,0,2021-08-09
286626,0,0,2021-08-09
286556,0,0,2021-08-09
82647,27.44,990.19,2021-08-09
84328,33.59,58.81,2021-08-09
296487,30.68,771.96,2021-08-09
75608,7.52,270.55,2021-08-09
1194733,16.96,491,2021-08-09
108029,0,0,2021-08-09
106907,0,0,2021-08-10
286556,0,0,2021-08-10
281460,0,0,2021-08-10
84351,0,0,2021-08-10
82647,20.5,973.72,2021-08-10
151873,0,0,2021-08-10
281659,0,0,2021-08-10
90672,0,0,2021-08-10
286626,0,0,2021-08-10
132948,0,0,2021-08-10
296487,31.67,774.72,2021-08-10
108029,0,0,2021-08-10
1194733,21,505.06,2021-08-10
84328,26.77,85.58,2021-08-10
75608,4.81,268.16,2021-08-10
1194733,21.52,524.18,2021-08-11
90672,0,0,2021-08-11
106907,0,0,2021-08-11
84351,0,0,2021-08-11
281460,0,0,2021-08-11
132948,0,0,2021-08-11
286626,0,0,2021-08-11
151873,0,0,2021-08-11
286556,0,0,2021-08-11
281659,0,0,2021-08-11
84328,22.76,108.34,2021-08-11
108029,0,0,2021-08-11
75608,3.03,259.55,2021-08-11
296487,32.08,780.91,2021-08-11
82647,14.36,941.52,2021-08-11
286626,0,0,2021-08-12
90672,0,0,2021-08-12
281460,0,0,2021-08-12
82647,19.06,915.79,2021-08-12
1194733,23.5,526.36,2021-08-12
84328,25.4,133.74,2021-08-12
108029,0,0,2021-08-12
296487,30.08,800.55,2021-08-12
132948,0,0,2021-08-12
281659,0,0,2021-08-12
151873,0,0,2021-08-12
106907,0,0,2021-08-12
84351,0,0,2021-08-12
286556,0,0,2021-08-12
75608,4.61,250.86,2021-08-12
84328,21.67,155.41,2021-08-13
84351,0,0,2021-08-13
286626,0,0,2021-08-13
106907,0,0,2021-08-13
90672,0,0,2021-08-13
151873,0,0,2021-08-13
281659,0,0,2021-08-13
286556,0,0,2021-08-13
281460,0,0,2021-08-13
132948,0,0,2021-08-13
75608,9.01,246.88,2021-08-13
108029,0,0,2021-08-13
82647,41.28,911.52,2021-08-13
1194733,15.74,518.71,2021-08-13
296487,30.74,801.71,2021-08-13
281460,0,0,2021-08-14
132948,0,0,2021-08-14
151873,0,0,2021-08-14
1194733,26.29,521.35,2021-08-14
82647,49.05,910.13,2021-08-14
84351,0,0,2021-08-14
106907,0,0,2021-08-14
286626,0,0,2021-08-14
75608,13.86,248.33,2021-08-14
286556,0,0,2021-08-14
84328,20.18,175.59,2021-08-14
281659,0,0,2021-08-14
90672,0,0,2021-08-14
108029,0,0,2021-08-14
296487,29.24,798.87,2021-08-14
286626,0,0,2021-08-15
84351,0,0,2021-08-15
90672,0,0,2021-08-15
281659,0,0,2021-08-15
106907,0,0,2021-08-15
108029,0,0,2021-08-15
281460,0,0,2021-08-15
1194733,18.17,515.89,2021-08-15
84328,28.56,204.15,2021-08-15
151873,0,0,2021-08-15
75608,14.36,249.1,2021-08-15
132948,0,0,2021-08-15
82647,49,916.2,2021-08-15
296487,31.2,799.66,2021-08-15
286556,0,0,2021-08-15
281460,0,0,2021-08-16
151873,0,0,2021-08-16
82647,24.3,924.16,2021-08-16
106907,0,0,2021-08-16
84351,0,0,2021-08-16
132948,0,0,2021-08-16
281659,0,0,2021-08-16
286556,0,0,2021-08-16
286626,0,0,2021-08-16
90672,0,0,2021-08-16
296487,29.06,801.29,2021-08-16
108029,0,0,2021-08-16
84328,17.97,222.12,2021-08-16
75608,10.45,255.32,2021-08-16
1194733,27.48,532.3,2021-08-16
286626,0,0,2021-08-17
281460,0,0,2021-08-17
84351,0,0,2021-08-17
281659,0,0,2021-08-17
106907,0,0,2021-08-17
132948,0,0,2021-08-17
84328,23.08,245.2,2021-08-17
286556,0,0,2021-08-17
75608,11.28,261.44,2021-08-17
151873,0,0,2021-08-17
90672,0,0,2021-08-17
1194733,26.81,553.79,2021-08-17
108029,0,0,2021-08-17
82647,41.14,947.81,2021-08-17
296487,28.92,805.05,2021-08-17
106907,0,0,2021-08-18
82647,46.49,949.4,2021-08-18
132948,0,0,2021-08-18
281460,0,0,2021-08-18
90672,0,0,2021-08-18
286626,0,0,2021-08-18
286556,0,0,2021-08-18
84351,0,0,2021-08-18
151873,0,0,2021-08-18
281659,0,0,2021-08-18
108029,0,0,2021-08-18
84328,19.8,265,2021-08-18
296487,31.49,811.44,2021-08-18
1194733,24.18,567.62,2021-08-18
75608,12.63,266.42,2021-08-18
84328,22.77,287.77,2021-08-19
108029,0,0,2021-08-19
84351,0,0,2021-08-19
132948,0,0,2021-08-19
286626,0,0,2021-08-19
281659,0,0,2021-08-19
151873,0,0,2021-08-19
281460,0,0,2021-08-19
106907,0,0,2021-08-19
75608,8.02,265.48,2021-08-19
286556,0,0,2021-08-19
296487,30.33,819.7,2021-08-19
82647,33.91,957.21,2021-08-19
1194733,19.27,584.05,2021-08-19
90672,0,0,2021-08-19
132948,0,0,2021-08-20
151873,0,0,2021-08-20
286626,0,0,2021-08-20
84351,0,0,2021-08-20
106907,0,0,2021-08-20
286556,0,0,2021-08-20
281460,0,0,2021-08-20
296487,26.62,823,2021-08-20
1194733,6,569.44,2021-08-20
108029,0,0,2021-08-20
90672,0,0,2021-08-20
281659,0,0,2021-08-20
82647,33,966.74,2021-08-20
75608,9.04,269.9,2021-08-20
84328,26.71,314.48,2021-08-20
106907,0,0,2021-08-21
286556,0,0,2021-08-21
132948,0,0,2021-08-21
286626,0,0,2021-08-21
90672,0,0,2021-08-21
281460,0,0,2021-08-21
75608,9.07,270.19,2021-08-21
296487,27.97,826.07,2021-08-21
151873,0,0,2021-08-21
281659,0,0,2021-08-21
108029,0,0,2021-08-21
82647,37.21,969.71,2021-08-21
84351,0,0,2021-08-21
84328,24.58,339.06,2021-08-21
1194733,0,545.91,2021-08-21
106907,0,0,2021-08-22
286626,0,0,2021-08-22
1194733,0,526.43,2021-08-22
84328,25.05,364.11,2021-08-22
132948,0,0,2021-08-22
281460,0,0,2021-08-22
75608,14.05,271.82,2021-08-22
281659,0,0,2021-08-22
296487,11.16,812.96,2021-08-22
90672,0,0,2021-08-22
151873,0,0,2021-08-22
286556,0,0,2021-08-22
84351,0,0,2021-08-22
108029,0,0,2021-08-22
82647,45.77,975.22,2021-08-22
84351,0,0,2021-08-23
106907,0,0,2021-08-23
286556,0,0,2021-08-23
90672,0,0,2021-08-23
286626,0,0,2021-08-23
281460,0,0,2021-08-23
151873,0,0,2021-08-23
281659,0,0,2021-08-23
132948,0,0,2021-08-23
296487,29.81,810.46,2021-08-23
1194733,0,501.31,2021-08-23
75608,12.09,274.59,2021-08-23
84328,30.18,394.29,2021-08-23
108029,0,0,2021-08-23
82647,31.18,976.18,2021-08-23
90672,0,0,2021-08-24
132948,0,0,2021-08-24
84351,0,0,2021-08-24
286556,0,0,2021-08-24
108029,0,0,2021-08-24
106907,0,0,2021-08-24
151873,0,0,2021-08-24
286626,0,0,2021-08-24
281460,0,0,2021-08-24
281659,0,0,2021-08-24
84328,3.47,397.76,2021-08-24
1194733,0,482.63,2021-08-24
82647,38.4,983.09,2021-08-24
75608,7.19,271.93,2021-08-24
296487,29.53,808.32,2021-08-24
90672,0,0,2021-08-25
132948,0,0,2021-08-25
281659,0,0,2021-08-25
106907,0,0,2021-08-25
151873,0,0,2021-08-25
75608,8.66,270.32,2021-08-25
1194733,0,475.17,2021-08-25
296487,27.37,813.13,2021-08-25
82647,0.18,942.16,2021-08-25
84351,0,0,2021-08-25
286626,0,0,2021-08-25
286556,0,0,2021-08-25
281460,0,0,2021-08-25
108029,0,0,2021-08-25
84328,29.85,427.61,2021-08-25
286556,0,0,2021-08-26
108029,0,0,2021-08-26
132948,0,0,2021-08-26
90672,0,0,2021-08-26
286626,0,0,2021-08-26
1194733,0,470.67,2021-08-26
281460,0,0,2021-08-26
106907,0,0,2021-08-26
84351,0,0,2021-08-26
151873,0,0,2021-08-26
281659,0,0,2021-08-26
82647,0.01,920.88,2021-08-26
296487,30.51,816.17,2021-08-26
84328,20.88,448.49,2021-08-26
75608,2.82,264.98,2021-08-26
281460,0,0,2021-08-27
84351,0,0,2021-08-27
90672,0,0,2021-08-27
286626,0,0,2021-08-27
286556,0,0,2021-08-27
106907,0,0,2021-08-27
151873,0,0,2021-08-27
75608,5.96,265.88,2021-08-27
281659,0,0,2021-08-27
1194733,0,468.61,2021-08-27
296487,29.96,830.76,2021-08-27
132948,0,0,2021-08-27
84328,12.39,460.88,2021-08-27
82647,25.56,915.39,2021-08-27
108029,0,0,2021-08-27
