307,LS103GIS,3000,1950,325,6,1,6,9.13,9.13,226.8,277.2,,,,37.8,46.2,,grid
732,LS330GI,30000,31850,325,49,2,98,27.13,54.26,1852.2,2263.8,,,,,,,grid
733,LS330GI,30000,16250,325,50,1,50,28.13,28.13,1890,2310,,,,,,,grid
734,LS330GI,30000,32500,325,50,2,100,29.13,58.26,1890,2310,,,,,,,grid
735,LS330GI,30000,16575,325,51,1,51,30.13,30.13,1927.8,2356.2,,,,,,,grid
736,LS330GI,30000,33150,325,51,2,102,31.13,62.26,1927.8,2356.2,,,,,,,grid
737,LS330GI,30000,16900,325,52,1,52,32.13,32.13,1965.6,2402.4,,,,,,,grid
738,LS330GI,30000,33800,325,52,2,104,33.13,66.26,1965.6,2402.4,,,,,,,grid
739,LS330GI,30000,17225,325,53,1,53,34.13,34.13,2003.4,2448.6,,,,,,,grid
740,LS330GI,30000,34450,325,53,2,106,35.13,70.26,2003.4,2448.6,,,,,,,grid
741,LS330GI,30000,17550,325,54,1,54,36.13,36.13,2041.2,2494.8,,,,,,,grid
742,LS330GI,30000,35100,325,54,2,108,37.13,74.26,2041.2,2494.8,,,,,,,grid
743,LS330GI,30000,17875,325,55,1,55,38.13,38.13,2079,2541,,,,,,,grid
744,LS330GI,30000,35750,325,55,2,110,39.13,78.26,2079,2541,,,,,,,grid
745,LS330GI,30000,18200,325,56,1,56,40.13,40.13,2116.8,2587.2,,,,,,,grid
746,LS330GI,30000,36400,325,56,2,112,41.13,82.26,2116.8,2587.2,,,,,,,grid
747,LS330GI,30000,18525,325,57,1,57,42.13,42.13,2154.6,2633.4,,,,,,,grid
748,LS330GI,30000,37050,325,57,2,114,43.13,86.26,2154.6,2633.4,,,,,,,grid
749,LS330GI,30000,18850,325,58,1,58,44.13,44.13,2192.4,2679.6,,,,,,,grid
750,LS330GI,30000,37700,325,58,2,116,45.13,90.26,2192.4,2679.6,,,,,,,grid
751,LS330GI,30000,19175,325,59,1,59,46.13,46.13,2230.2,2725.8,,,,,,,grid
752,LS330GI,30000,38350,325,59,2,118,47.13,94.26,2230.2,2725.8,,,,,,,grid
753,LS330GI,30000,19500,325,60,1,60,48.13,48.13,2268,2772,,,,,,,grid
754,LS330GI,30000,39000,325,60,2,120,49.13,98.26,2268,2772,,,,,,,grid
755,LS330GI,30000,19825,325,61,1,61,50.13,50.13,2305.8,2818.2,,,,,,,grid
756,LS330GI,30000,39650,325,61,2,122,51.13,102.26,2305.8,2818.2,,,,,,,grid
757,LS330GI,30000,20150,325,62,1,62,52.13,52.13,2343.6,2864.4,,,,,,,grid
758,LS330GI,30000,4690,335,14,1,14,9.35,9.35,536.2,651,,,,,,,grid
759,LS330GI,30000,9380,335,14,2,28,9.35,18.7,536.2,651,,,,,,,grid
760,LS330GI,30000,5025,335,15,1,15,9.35,9.35,574.5,697.5,,,,,,,grid
761,LS330GI,30000,10050,335,15,2,30,9.35,18.7,574.5,697.5,,,,,,,grid
762,LS330GI,30000,5360,335,16,1,16,9.35,9.35,612.8,744,,,,,,,grid
763,LS330GI,30000,10720,335,16,2,32,9.35,18.7,612.8,744,,,,,,,grid
764,LS330GI,30000,5695,335,17,1,17,9.35,9.35,651.1,790.5,,,,,,,grid
765,LS330GI,30000,11390,335,17,2,34,9.35,18.7,651.1,790.5,,,,,,,grid
766,LS330GI,30000,6030,335,18,1,18,9.35,9.35,689.4,837,,,,,,,grid
767,LS330GI,30000,12060,335,18,2,36,9.35,18.7,689.4,837,,,,,,,grid
768,LS330GI,30000,6365,335,19,1,19,9.35,9.35,727.7,883.5,,,,,,,grid
769,LS330GI,30000,12730,335,19,2,38,9.35,18.7,727.7,883.5,,,,,,,grid
770,LS330GI,30000,6700,335,20,1,20,9.35,9.35,766,930,,,,,,,grid
771,LS330GI,30000,13400,335,20,2,40,9.35,18.7,766,930,,,,,,,grid
772,LS330GI,30000,7035,335,21,1,21,9.35,9.35,804.3,976.5,,,,,,,grid
773,LS330GI,30000,14070,335,21,2,42,9.35,18.7,804.3,976.5,,,,,,,grid
774,LS330GI,30000,7370,335,22,1,22,9.35,9.35,842.6,1023,,,,,,,grid
775,LS330GI,30000,14740,335,22,2,44,9.35,18.7,842.6,1023,,,,,,,grid
776,LS330GI,30000,7705,335,23,1,23,9.35,9.35,880.9,1069.5,,,,,,,grid
777,LS330GI,30000,15410,335,23,2,46,9.35,18.7,880.9,1069.5,,,,,,,grid
778,LS330GI,30000,8040,335,24,1,24,9.35,9.35,919.2,1116,,,,,,,grid
779,LS330GI,30000,16080,335,24,2,48,9.35,18.7,919.2,1116,,,,,,,grid
780,LS330GI,30000,8375,335,25,1,25,9.35,9.35,957.5,1162.5,,,,,,,grid
781,LS330GI,30000,16750,335,25,2,50,9.35,18.7,957.5,1162.5,,,,,,,grid
782,LS330GI,30000,8710,335,26,1,26,9.35,9.35,995.8,1209,,,,,,,grid
783,LS330GI,30000,17420,335,26,2,52,9.35,18.7,995.8,1209,,,,,,,grid
784,LS330GI,30000,9045,335,27,1,27,9.35,9.35,1034.1,1255.5,,,,,,,grid
785,LS330GI,30000,18090,335,27,2,54,9.35,18.7,1034.1,1255.5,,,,,,,grid
786,LS330GI,30000,9380,335,28,1,28,9.35,9.35,1072.4,1302,,,,,,,grid
787,LS330GI,30000,18760,335,28,2,56,9.35,18.7,1072.4,1302,,,,,,,grid
788,LS330GI,30000,9715,335,29,1,29,9.35,9.35,1110.7,1348.5,,,,,,,grid
789,LS330GI,30000,19430,335,29,2,58,9.35,18.7,1110.7,1348.5,,,,,,,grid
790,LS330GI,30000,10050,335,30,1,30,9.35,9.35,1149,1395,,,,,,,grid
791,LS330GI,30000,20100,335,30,2,60,9.35,18.7,1149,1395,,,,,,,grid
792,LS330GI,30000,10385,335,31,1,31,9.35,9.35,1187.3,1441.5,,,,,,,grid
793,LS330GI,30000,20770,335,31,2,62,9.35,18.7,1187.3,1441.5,,,,,,,grid
794,LS330GI,30000,10720,335,32,1,32,9.35,9.35,1225.6,1488,,,,,,,grid
795,LS330GI,30000,21440,335,32,2,64,9.35,18.7,1225.6,1488,,,,,,,grid
796,LS330GI,30000,11055,335,33,1,33,9.35,9.35,1263.9,1534.5,,,,,,,grid
797,LS330GI,30000,22110,335,33,2,66,9.35,18.7,1263.9,1534.5,,,,,,,grid
798,LS330GI,30000,11390,335,34,1,34,9.35,9.35,1302.2,1581,,,,,,,grid
799,LS330GI,30000,22780,335,34,2,68,9.35,18.7,1302.2,1581,,,,,,,grid
800,LS330GI,30000,11725,335,35,1,35,9.35,9.35,1340.5,1627.5,,,,,,,grid
801,LS330GI,30000,23450,335,35,2,70,9.35,18.7,1340.5,1627.5,,,,,,,grid
802,LS330GI,30000,12060,335,36,1,36,9.35,9.35,1378.8,1674,,,,,,,grid
803,LS330GI,30000,24120,335,36,2,72,9.35,18.7,1378.8,1674,,,,,,,grid
804,LS330GI,30000,12395,335,37,1,37,9.35,9.35,1417.1,1720.5,,,,,,,grid
805,LS330GI,30000,24790,335,37,2,74,9.35,18.7,1417.1,1720.5,,,,,,,grid
806,LS330GI,30000,12730,335,38,1,38,9.35,9.35,1455.4,1767,,,,,,,grid
807,LS330GI,30000,25460,335,38,2,76,9.35,18.7,1455.4,1767,,,,,,,grid
808,LS330GI,30000,13065,335,39,1,39,9.35,9.35,1493.7,1813.5,,,,,,,grid
809,LS330GI,30000,26130,335,39,2,78,9.35,18.7,1493.7,1813.5,,,,,,,grid
810,LS330GI,30000,13400,335,40,1,40,9.35,9.35,1532,1860,,,,,,,grid
811,LS330GI,30000,26800,335,40,2,80,9.35,18.7,1532,1860,,,,,,,grid
812,LS330GI,30000,13735,335,41,1,41,9.35,9.35,1570.3,1906.5,,,,,,,grid
813,LS330GI,30000,27470,335,41,2,82,9.35,18.7,1570.3,1906.5,,,,,,,grid
814,LS330GI,30000,14070,335,42,1,42,9.35,9.35,1608.6,1953,,,,,,,grid
815,LS330GI,30000,28140,335,42,2,84,9.35,18.7,1608.6,1953,,,,,,,grid
816,LS330GI,30000,14405,335,43,1,43,9.35,9.35,1646.9,1999.5,,,,,,,grid
817,LS330GI,30000,28810,335,43,2,86,9.35,18.7,1646.9,1999.5,,,,,,,grid
818,LS330GI,30000,14740,335,44,1,44,9.35,9.35,1685.2,2046,,,,,,,grid
819,LS330GI,30000,29480,335,44,2,88,9.35,18.7,1685.2,2046,,,,,,,grid
820,LS330GI,30000,15075,335,45,1,45,9.35,9.35,1723.5,2092.5,,,,,,,grid
821,LS330GI,30000,30150,335,45,2,90,9.35,18.7,1723.5,2092.5,,,,,,,grid
822,LS330GI,30000,15410,335,46,1,46,9.35,9.35,1761.8,2139,,,,,,,grid
823,LS330GI,30000,30820,335,46,2,92,9.35,18.7,1761.8,2139,,,,,,,grid
824,LS330GI,30000,15745,335,47,1,47,9.35,9.35,1800.1,2185.5,,,,,,,grid
825,LS330GI,30000,31490,335,47,2,94,9.35,18.7,1800.1,2185.5,,,,,,,grid
826,LS330GI,30000,16080,335,48,1,48,9.35,9.35,1838.4,2232,,,,,,,grid
827,LS330GI,30000,32160,335,48,2,96,9.35,18.7,1838.4,2232,,,,,,,grid
828,LS330GI,30000,16415,335,49,1,49,9.35,9.35,1876.7,2278.5,,,,,,,grid
829,LS330GI,30000,32830,335,49,2,98,9.35,18.7,1876.7,2278.5,,,,,,,grid
830,LS330GI,30000,16750,335,50,1,50,9.35,9.35,1915,2325,,,,,,,grid
831,LS330GI,30000,33500,335,50,2,100,9.35,18.7,1915,2325,,,,,,,grid
832,LS330GI,30000,17085,335,51,1,51,9.35,9.35,1953.3,2371.5,,,,,,,grid
833,LS330GI,30000,34170,335,51,2,102,9.35,18.7,1953.3,2371.5,,,,,,,grid
834,LS330GI,30000,17420,335,52,1,52,9.35,9.35,1991.6,2418,,,,,,,grid
835,LS330GI,30000,34840,335,52,2,104,9.35,18.7,1991.6,2418,,,,,,,grid
836,LS330GI,30000,17755,335,53,1,53,9.35,9.35,2029.9,2464.5,,,,,,,grid
837,LS330GI,30000,35510,335,53,2,106,9.35,18.7,2029.9,2464.5,,,,,,,grid
838,LS330GI,30000,18090,335,54,1,54,9.35,9.35,2068.2,2511,,,,,,,grid
839,LS330GI,30000,36180,335,54,2,108,9.35,18.7,2068.2,2511,,,,,,,grid
840,LS330GI,30000,18425,335,55,1,55,9.35,9.35,2106.5,2557.5,,,,,,,grid
841,LS330GI,30000,36850,335,55,2,110,9.35,18.7,2106.5,2557.5,,,,,,,grid
842,LS330GI,30000,18760,335,56,1,56,9.35,9.35,2144.8,2604,,,,,,,grid
843,LS330GI,30000,37520,335,56,2,112,9.35,18.7,2144.8,2604,,,,,,,grid
844,LS330GI,30000,19095,335,57,1,57,9.35,9.35,2183.1,2650.5,,,,,,,grid
845,LS330GI,30000,38190,335,57,2,114,9.35,18.7,2183.1,2650.5,,,,,,,grid
846,LS330GI,30000,19430,335,58,1,58,9.35,9.35,2221.4,2697,,,,,,,grid
847,LS330GI,30000,38860,335,58,2,116,9.35,18.7,2221.4,2697,,,,,,,grid
848,LS330GI,30000,19765,335,59,1,59,9.35,9.35,2259.7,2743.5,,,,,,,grid
849,LS330GI,30000,39530,335,59,2,118,9.35,18.7,2259.7,2743.5,,,,,,,grid
850,LS330GI,30000,20100,335,60,1,60,9.35,9.35,2298,2790,,,,,,,grid
851,LS330GI,30000,20435,335,61,1,61,9.35,9.35,2336.3,2836.5,,,,,,,grid
852,LS330GI,30000,20770,335,62,1,62,9.35,9.35,2374.6,2883,,,,,,,grid
853,LS330GI,30000,5600,400,14,1,14,10.31,10.31,536.2,651,,,,,,,grid
854,LS330GI,30000,11200,400,14,2,28,10.31,20.62,536.2,651,,,,,,,grid
855,LS330GI,30000,6000,400,15,1,15,10.31,10.31,574.5,697.5,,,,,,,grid
856,LS330GI,30000,12000,400,15,2,30,10.31,20.62,574.5,697.5,,,,,,,grid
857,LS330GI,30000,6400,400,16,1,16,10.31,10.31,612.8,744,,,,,,,grid
858,LS330GI,30000,12800,400,16,2,32,10.31,20.62,612.8,744,,,,,,,grid
859,LS330GI,30000,6800,400,17,1,17,10.31,10.31,651.1,790.5,,,,,,,grid
860,LS330GI,30000,13600,400,17,2,34,10.31,20.62,651.1,790.5,,,,,,,grid
861,LS330GI,30000,7200,400,18,1,18,10.31,10.31,689.4,837,,,,,,,grid
862,LS330GI,30000,14400,400,18,2,36,10.31,20.62,689.4,837,,,,,,,grid
863,LS330GI,30000,7600,400,19,1,19,11.31,11.31,727.7,883.5,,,,,,,grid
864,LS330GI,30000,15200,400,19,2,38,12.31,24.62,727.7,883.5,,,,,,,grid
865,LS330GI,30000,8000,400,20,1,20,13.31,13.31,766,930,,,,,,,grid
866,LS330GI,30000,16000,400,20,2,40,14.31,28.62,766,930,,,,,,,grid
867,LS330GI,30000,8400,400,21,1,21,15.31,15.31,804.3,976.5,,,,,,,grid
868,LS330GI,30000,16800,400,21,2,42,16.31,32.62,804.3,976.5,,,,,,,grid
869,LS330GI,30000,8800,400,22,1,22,17.31,17.31,842.6,1023,,,,,,,grid
870,LS330GI,30000,17600,400,22,2,44,18.31,36.62,842.6,1023,,,,,,,grid
871,LS330GI,30000,9200,400,23,1,23,19.31,19.31,880.9,1069.5,,,,,,,grid
872,LS330GI,30000,18400,400,23,2,46,20.31,40.62,880.9,1069.5,,,,,,,grid
873,LS330GI,30000,9600,400,24,1,24,21.31,21.31,919.2,1116,,,,,,,grid
874,LS330GI,30000,19200,400,24,2,48,22.31,44.62,919.2,1116,,,,,,,grid
875,LS330GI,30000,10000,400,25,1,25,23.31,23.31,957.5,1162.5,,,,,,,grid
876,LS330GI,30000,20000,400,25,2,50,24.31,48.62,957.5,1162.5,,,,,,,grid
877,LS330GI,30000,10400,400,26,1,26,25.31,25.31,995.8,1209,,,,,,,grid
878,LS330GI,30000,20800,400,26,2,52,26.31,52.62,995.8,1209,,,,,,,grid
879,LS330GI,30000,10800,400,27,1,27,27.31,27.31,1034.1,1255.5,,,,,,,grid
880,LS330GI,30000,21600,400,27,2,54,28.31,56.62,1034.1,1255.5,,,,,,,grid
881,LS330GI,30000,11200,400,28,1,28,29.31,29.31,1072.4,1302,,,,,,,grid
882,LS330GI,30000,22400,400,28,2,56,30.31,60.62,1072.4,1302,,,,,,,grid
883,LS330GI,30000,11600,400,29,1,29,31.31,31.31,1110.7,1348.5,,,,,,,grid
884,LS330GI,30000,23200,400,29,2,58,32.31,64.62,1110.7,1348.5,,,,,,,grid
885,LS330GI,30000,12000,400,30,1,30,33.31,33.31,1149,1395,,,,,,,grid
886,LS330GI,30000,24000,400,30,2,60,34.31,68.62,1149,1395,,,,,,,grid
887,LS330GI,30000,12400,400,31,1,31,35.31,35.31,1187.3,1441.5,,,,,,,grid
888,LS330GI,30000,24800,400,31,2,62,36.31,72.62,1187.3,1441.5,,,,,,,grid
889,LS330GI,30000,12800,400,32,1,32,37.31,37.31,1225.6,1488,,,,,,,grid
890,LS330GI,30000,25600,400,32,2,64,38.31,76.62,1225.6,1488,,,,,,,grid
891,LS330GI,30000,13200,400,33,1,33,39.31,39.31,1263.9,1534.5,,,,,,,grid
892,LS330GI,30000,26400,400,33,2,66,40.31,80.62,1263.9,1534.5,,,,,,,grid
893,LS330GI,30000,13600,400,34,1,34,41.31,41.31,1302.2,1581,,,,,,,grid
894,LS330GI,30000,27200,400,34,2,68,42.31,84.62,1302.2,1581,,,,,,,grid
895,LS330GI,30000,14000,400,35,1,35,43.31,43.31,1340.5,1627.5,,,,,,,grid
896,LS330GI,30000,28000,400,35,2,70,44.31,88.62,1340.5,1627.5,,,,,,,grid
897,LS330GI,30000,14400,400,36,1,36,45.31,45.31,1378.8,1674,,,,,,,grid
898,LS330GI,30000,28800,400,36,2,72,46.31,92.62,1378.8,1674,,,,,,,grid
899,LS330GI,30000,14800,400,37,1,37,47.31,47.31,1417.1,1720.5,,,,,,,grid
900,LS330GI,30000,29600,400,37,2,74,48.31,96.62,1417.1,1720.5,,,,,,,grid
901,LS330GI,30000,15200,400,38,1,38,49.31,49.31,1455.4,1767,,,,,,,grid
902,LS330GI,30000,30400,400,38,2,76,50.31,100.62,1455.4,1767,,,,,,,grid
903,LS330GI,30000,15600,400,39,1,39,51.31,51.31,1493.7,1813.5,,,,,,,grid
904,LS330GI,30000,31200,400,39,2,78,52.31,104.62,1493.7,1813.5,,,,,,,grid
905,LS330GI,30000,16000,400,40,1,40,53.31,53.31,1532,1860,,,,,,,grid
906,LS330GI,30000,32000,400,40,2,80,54.31,108.62,1532,1860,,,,,,,grid
907,LS330GI,30000,16400,400,41,1,41,55.31,55.31,1570.3,1906.5,,,,,,,grid
908,LS330GI,30000,32800,400,41,2,82,56.31,112.62,1570.3,1906.5,,,,,,,grid
909,LS330GI,30000,16800,400,42,1,42,57.31,57.31,1608.6,1953,,,,,,,grid
910,LS330GI,30000,33600,400,42,2,84,58.31,116.62,1608.6,1953,,,,,,,grid
911,LS330GI,30000,17200,400,43,1,43,59.31,59.31,1646.9,1999.5,,,,,,,grid
912,LS330GI,30000,34400,400,43,2,86,60.31,120.62,1646.9,1999.5,,,,,,,grid
913,LS330GI,30000,17600,400,44,1,44,61.31,61.31,1685.2,2046,,,,,,,grid
914,LS330GI,30000,35200,400,44,2,88,62.31,124.62,1685.2,2046,,,,,,,grid
915,LS330GI,30000,18000,400,45,1,45,63.31,63.31,1723.5,2092.5,,,,,,,grid
916,LS330GI,30000,36000,400,45,2,90,64.31,128.62,1723.5,2092.5,,,,,,,grid
917,LS330GI,30000,18400,400,46,1,46,65.31,65.31,1761.8,2139,,,,,,,grid
918,LS330GI,30000,36800,400,46,2,92,66.31,132.62,1761.8,2139,,,,,,,grid
919,LS330GI,30000,18800,400,47,1,47,67.31,67.31,1800.1,2185.5,,,,,,,grid
920,LS330GI,30000,37600,400,47,2,94,68.31,136.62,1800.1,2185.5,,,,,,,grid
921,LS330GI,30000,19200,400,48,1,48,69.31,69.31,1838.4,2232,,,,,,,grid
922,LS330GI,30000,38400,400,48,2,96,70.31,140.62,1838.4,2232,,,,,,,grid
923,LS330GI,30000,19600,400,49,1,49,71.31,71.31,1876.7,2278.5,,,,,,,grid
924,LS330GI,30000,39200,400,49,2,98,72.31,144.62,1876.7,2278.5,,,,,,,grid
925,LS330GI,30000,20000,400,50,1,50,73.31,73.31,1915,2325,,,,,,,grid
926,LS330GI,30000,40000,400,50,2,100,74.31,148.62,1915,2325,,,,,,,grid
927,LS330GI,30000,20400,400,51,1,51,75.31,75.31,1953.3,2371.5,,,,,,,grid
928,LS330GI,30000,20800,400,52,1,52,77.31,77.31,1991.6,2418,,,,,,,grid
929,LS330GI,30000,41600,400,52,2,104,78.31,156.62,1991.6,2418,,,,,,,grid
930,LS330GI,30000,21200,400,53,1,53,79.31,79.31,2029.9,2464.5,,,,,,,grid
931,LS330GI,30000,21600,400,54,1,54,81.31,81.31,2068.2,2511,,,,,,,grid
932,LS330GI,30000,22000,400,55,1,55,83.31,83.31,2106.5,2557.5,,,,,,,grid
933,LS330GI,30000,44000,400,55,2,110,84.31,168.62,2106.5,2557.5,,,,,,,grid
934,LS330GI,30000,22400,400,56,1,56,85.31,85.31,2144.8,2604,,,,,,,grid
935,LS330GI,30000,22800,400,57,1,57,87.31,87.31,2183.1,2650.5,,,,,,,grid
936,LS330GI,30000,23200,400,58,1,58,89.31,89.31,2221.4,2697,,,,,,,grid
937,LS330GI,30000,23600,400,59,1,59,91.31,91.31,2259.7,2743.5,,,,,,,grid
938,LS330GI,30000,24000,400,60,1,60,93.31,93.31,2298,2790,,,,,,,grid
939,LS330GI,30000,24400,400,61,1,61,95.31,95.31,2336.3,2836.5,,,,,,,grid
940,LS330GI,30000,24800,400,62,1,62,97.31,97.31,2374.6,2883,,,,,,,grid
